nose_x,nose_y,nose_x_px,nose_y_px,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_x_px,left_shoulder_y_px,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_x_px,right_shoulder_y_px,right_shoulder_visibility,left_hip_x,left_hip_y,left_hip_x_px,left_hip_y_px,left_hip_visibility,right_hip_x,right_hip_y,right_hip_x_px,right_hip_y_px,right_hip_visibility,neck_angle,shoulder_angle,hip_angle,torso_angle,image_name,image_path,label
0.4734664559364319,0.3398696780204773,262,188,0.999941349029541,0.3385605812072754,0.46013909578323364,187,254,0.9996034502983093,0.26408812403678894,0.5078191757202148,146,281,0.9996846914291382,0.28792881965637207,0.9749338030815125,159,540,0.9493720531463623,0.2839072346687317,1.0232675075531006,157,566,0.9506570100784302,50.06547832974124,147.37109335670115,94.75631476828005,1.7130994111795277,att.BoO7YoBmtzYVbt7wMP0_4Tcr1__DItRkZ6c7QXNbRi8.JPG,data\train_images\normal\att.BoO7YoBmtzYVbt7wMP0_4Tcr1__DItRkZ6c7QXNbRi8.JPG,normal
0.6286391615867615,0.3989519774913788,1318,558,0.9997499585151672,0.7683079242706299,0.47592467069625854,1611,666,0.9990389347076416,0.5018051862716675,0.5150631070137024,1052,721,0.9998468160629272,0.7013503313064575,0.7625406980514526,1470,1067,0.9994179010391235,0.5618804693222046,0.7576148509979248,1178,1060,0.9991487264633179,-3.8030057704651092,171.64529758314822,-177.9772476981983,0.745141902022802,att.CaGQX2LwbUGMUiRDtGIig8iFZafEO-Xap8MRm5YJ4pQ.JPG,data\train_images\normal\att.CaGQX2LwbUGMUiRDtGIig8iFZafEO-Xap8MRm5YJ4pQ.JPG,normal
0.5450659394264221,0.31971555948257446,301,177,0.9998062252998352,0.5714854001998901,0.4058336019515991,316,224,0.9999771118164062,0.6083248853683472,0.40372925996780396,337,223,0.9999388456344604,0.5829417705535889,0.6571817994117737,322,364,0.9999878406524658,0.6132596731185913,0.650320291519165,339,360,0.9999831914901733,-27.79423242783417,-3.269291997850457,-12.752277662016628,-1.8853810452399304,att.cxe_C-FrGEAVoirtg2babq16vX0aXM6O8fpQ1nZdrnM.JPG,data\train_images\normal\att.cxe_C-FrGEAVoirtg2babq16vX0aXM6O8fpQ1nZdrnM.JPG,normal
0.5520933866500854,0.15507352352142334,424,79,0.9996496438980103,0.6398704051971436,0.2568892240524292,491,131,0.999855637550354,0.557489812374115,0.24461635947227478,428,125,0.9994621872901917,0.5912595391273499,0.5274675488471985,454,270,0.999077320098877,0.5434502363204956,0.49364471435546875,417,252,0.998994767665863,-25.96168622140419,-171.52653206944368,-144.72238805620677,6.875125425629835,att.DtVdwbeTiJjD2K4ULIBJ7OMVJer_ftRbeBgFGa-EzuU.JPG,data\train_images\normal\att.DtVdwbeTiJjD2K4ULIBJ7OMVJer_ftRbeBgFGa-EzuU.JPG,normal
0.2874109148979187,0.18206045031547546,81,46,0.9999420642852783,0.28254708647727966,0.2661297619342804,80,67,0.9989031553268433,0.21247568726539612,0.28864139318466187,60,73,0.9997313618659973,0.3041699528694153,0.5250869989395142,86,132,0.9938727617263794,0.2673158049583435,0.5408268570899963,76,136,0.9953629970550537,22.71235961217813,162.18949971404854,156.87339307736082,-8.507915689575242,att.fJB9_OJ-Y-sRdno6LUsQRXQtX4ppfAfeZGpBWZaO2M0.jpg,data\train_images\normal\att.fJB9_OJ-Y-sRdno6LUsQRXQtX4ppfAfeZGpBWZaO2M0.jpg,normal
0.41586899757385254,0.32248443365097046,185,144,0.9931464791297913,0.4747832417488098,0.3732074201107025,212,166,0.9995946288108826,0.4798245131969452,0.34574776887893677,214,154,0.9979251623153687,0.4867349863052368,0.5977465510368347,217,267,0.9997318387031555,0.49558505415916443,0.5829165577888489,221,260,0.9987955093383789,-58.94565025154438,-79.59700781787491,-59.17259241239151,-3.4348434095203157,att.G4dQG4hsn07BG78ZOJIHPBNkIyKWx2sRt8OaD3blL2k.JPG,data\train_images\normal\att.G4dQG4hsn07BG78ZOJIHPBNkIyKWx2sRt8OaD3blL2k.JPG,normal
0.38942259550094604,0.18181300163269043,224,58,0.9997527003288269,0.3448827266693115,0.2691992223262787,198,87,0.999210000038147,0.3418843746185303,0.2797859311103821,196,90,0.9997274279594421,0.34725838899612427,0.5438593626022339,200,176,0.9995081424713135,0.34970730543136597,0.564314067363739,201,182,0.9982348680496216,26.41611961082234,105.81310458082082,83.17282353120903,-1.0448566102156338,att.hgpkY10NWqamLOr1F8BtLohxBVBgkCLVEi8XwHrJg_c.JPG,data\train_images\normal\att.hgpkY10NWqamLOr1F8BtLohxBVBgkCLVEi8XwHrJg_c.JPG,normal
0.41490301489830017,0.4034919738769531,448,290,0.9998877048492432,0.42912495136260986,0.6116583943367004,463,440,0.9992519021034241,0.23714520037174225,0.5929315090179443,256,426,0.9984612464904785,0.41347673535346985,1.1229159832000732,446,808,0.1190657690167427,0.26306137442588806,1.1362886428833008,284,818,0.12662829458713531,22.357433185223645,-174.4286437125377,174.91948307425332,-0.5578265305319691,att.hGxwPdxbYMSrwKRcBfsW1KlWBXOQig_gInhpPWw8s-E.JPG,data\train_images\normal\att.hGxwPdxbYMSrwKRcBfsW1KlWBXOQig_gInhpPWw8s-E.JPG,normal
0.432381272315979,0.20564422011375427,345,109,0.9996416568756104,0.376412570476532,0.3391290605068207,301,180,0.9996867179870605,0.3380853533744812,0.36623716354370117,270,195,0.9993441700935364,0.4103297293186188,0.6898398995399475,328,367,0.9891130924224854,0.37945419549942017,0.7222557067871094,303,384,0.9880322217941284,27.065622398142974,144.72896556411865,133.6059111864335,-6.080634995194647,att.hHvxNpn4dKuC8qbnOYhMirHhqlyCg3pcctauZYHeb2I.JPG,data\train_images\normal\att.hHvxNpn4dKuC8qbnOYhMirHhqlyCg3pcctauZYHeb2I.JPG,normal
0.4652317762374878,0.29663628339767456,267,106,0.9999781847000122,0.553313672542572,0.384827584028244,318,138,0.9999853372573853,0.46050187945365906,0.3729763329029083,265,134,0.9997913241386414,0.5370316505432129,0.611488401889801,309,220,0.9996447563171387,0.48305171728134155,0.6089990139007568,278,219,0.9985800981521606,-26.866889257048207,-172.72321094736395,-177.35956621609006,-0.7761189440753217,att.hRMVt-iuMOTRA2M5tggDX7rkRivttkeQxiOyhGQbiiU.JPG,data\train_images\normal\att.hRMVt-iuMOTRA2M5tggDX7rkRivttkeQxiOyhGQbiiU.JPG,normal
0.5965263247489929,0.20368003845214844,257,94,0.9994969367980957,0.7114015221595764,0.28623801469802856,306,132,0.9991959929466248,0.5803778767585754,0.26389455795288086,250,122,0.9994240999221802,0.7070493102073669,0.5145806074142456,304,238,0.9984633922576904,0.6250051856040955,0.4952920079231262,269,229,0.9976744055747986,-34.66374109145416,-170.3224457961774,-166.77000213539299,-5.006561764365484,att.iNsahF6bnzsaBnfTJ__RZ4Z2JVDtwJ-NLuijKH2SjuY.JPG,data\train_images\normal\att.iNsahF6bnzsaBnfTJ__RZ4Z2JVDtwJ-NLuijKH2SjuY.JPG,normal
0.49322009086608887,0.4782349467277527,123,95,0.9997696280479431,0.44949018955230713,0.6572474837303162,112,131,0.9994876384735107,0.234503835439682,0.6350737810134888,58,127,0.9946887493133545,0.36772507429122925,1.184133529663086,91,236,0.25117403268814087,0.196920245885849,1.1851733922958374,49,237,0.17554430663585663,42.004166290468376,-174.11133264638494,179.65118665194743,6.323565633769253,att.iwF1yMYiRzNxR3RpyyN7pGvwXx5V6yYmyakzcFQWe04.JPG,data\train_images\normal\att.iwF1yMYiRzNxR3RpyyN7pGvwXx5V6yYmyakzcFQWe04.JPG,normal
0.8027041554450989,0.1479717195034027,790,90,0.9999911785125732,0.8608671426773071,0.2606319189071655,847,158,0.9997760653495789,0.7771536707878113,0.25539928674697876,765,155,0.9998445510864258,0.8384050130844116,0.531107485294342,825,323,0.9993594288825989,0.7867163419723511,0.5143290758132935,774,313,0.9994319081306458,-8.428728637518,-176.4232973586254,-162.01630207076332,1.3957892656333732,att.IZAH82O5ToSR4hUcqdXJIa8S-zZzXhI_SXhu92cNXys.JPG,data\train_images\normal\att.IZAH82O5ToSR4hUcqdXJIa8S-zZzXhI_SXhu92cNXys.JPG,normal
0.6365337371826172,0.3680397570133209,328,142,0.999702513217926,0.6338405013084412,0.43212923407554626,327,167,0.9992666840553284,0.6556417942047119,0.4304015338420868,338,166,0.9990147352218628,0.6216246485710144,0.6916227340698242,320,267,0.9999942779541016,0.6267440915107727,0.6740203499794006,323,260,0.9999948740005493,-7.396288526214263,-4.531083753449906,-73.78355950507847,4.671741234289143,att.jFkBMK6-fvt4xtqMdILUuEwMCaVBcqzvCDs8RNfTC-8.JPG,data\train_images\normal\att.jFkBMK6-fvt4xtqMdILUuEwMCaVBcqzvCDs8RNfTC-8.JPG,normal
0.5883714556694031,0.38672390580177307,303,149,0.9893026947975159,0.596588671207428,0.3405214548110962,307,131,0.9987602233886719,0.4755314290523529,0.40135446190834045,245,155,0.9950752854347229,0.45587751269340515,0.5027598142623901,235,194,0.991417646408081,0.3972092866897583,0.5332443714141846,204,206,0.993351399898529,106.79217312451854,153.3198132876101,152.54319098484962,36.674551569920624,att.K1EOm2CIdZvOOEBleCM7dv8pn8CA_nTHiawdT9aePK8.JPG,data\train_images\normal\att.K1EOm2CIdZvOOEBleCM7dv8pn8CA_nTHiawdT9aePK8.JPG,normal
0.3696988821029663,0.18576115369796753,258,146,0.9999116659164429,0.2709157168865204,0.27942195534706116,189,220,0.9997844099998474,0.2241789698600769,0.29240936040878296,156,230,0.9999877214431763,0.35579144954681396,0.5549076199531555,249,437,0.9990367889404297,0.31305959820747375,0.5846114158630371,219,461,0.9997760653495789,50.650984170763074,164.4702266900141,145.1960352307851,-17.01816374075215,att.kr6ndiKsycs_zo0uvudbepX1-Gm3Dn8uhSoCRbYAk7Q.JPG,data\train_images\normal\att.kr6ndiKsycs_zo0uvudbepX1-Gm3Dn8uhSoCRbYAk7Q.JPG,normal
0.7108296155929565,0.27988362312316895,909,238,0.9999066591262817,0.8391610980033875,0.509004533290863,1074,434,0.9991580247879028,0.7676737308502197,0.4749942719936371,982,405,0.9994296431541443,0.821550190448761,1.0165983438491821,1051,867,0.7093051075935364,0.780188798904419,0.9713850021362305,998,828,0.8450941443443298,-23.58110153954716,-154.5571352596175,-132.45243192122373,0.29080884955987557,att.lmNAUVGrxFj837fZWfQqbbtViaHwHwz5_fc9zZiYQ00.JPG,data\train_images\normal\att.lmNAUVGrxFj837fZWfQqbbtViaHwHwz5_fc9zZiYQ00.JPG,normal
0.4464656114578247,0.18164904415607452,257,69,0.9999580383300781,0.4054550230503082,0.2714218497276306,233,104,0.9997610449790955,0.3827488124370575,0.2859603762626648,220,109,0.9999879598617554,0.4569653868675232,0.473429799079895,263,181,0.999795138835907,0.43555811047554016,0.4938133656978607,250,189,0.9998716115951538,28.351204712983474,147.36903006166057,136.40323854606598,-14.279969670020217,att.lnxbOTBik0M9jO85fLwyPxHCQ8T_mE4DioF53odEakM.JPG,data\train_images\normal\att.lnxbOTBik0M9jO85fLwyPxHCQ8T_mE4DioF53odEakM.JPG,normal
0.5603744387626648,0.45150819420814514,322,146,0.9999889135360718,0.6934558153152466,0.4775506854057312,399,154,0.9999330043792725,0.46561166644096375,0.46312835812568665,268,150,0.9995792508125305,0.6090960502624512,0.7763540744781494,350,251,0.9973721504211426,0.4920112192630768,0.7696306109428406,283,249,0.9952109456062317,-45.49462436647545,-176.37806157005724,-176.71346416887826,5.469603037969208,att.n09F00zQfsR5sgVFJHvC6qwcoknxspx_7EbEfdxvoTA.JPG,data\train_images\normal\att.n09F00zQfsR5sgVFJHvC6qwcoknxspx_7EbEfdxvoTA.JPG,normal
0.44661563634872437,0.3903490900993347,257,126,0.9999896287918091,0.46223703026771545,0.5343831777572632,266,173,0.9999901056289673,0.18829098343849182,0.4729423522949219,108,153,0.9999887943267822,0.3879324197769165,1.1601300239562988,223,375,0.8062150478363037,0.21276819705963135,1.1276400089263916,122,365,0.7441588044166565,46.96177653754321,-167.35884668256315,-169.49201677192966,2.2284915733816946,att.N6msg0y5N4RYbff4ci4G0ZaTiZIJnvuCWpmbXKFkIQ0.JPG,data\train_images\normal\att.N6msg0y5N4RYbff4ci4G0ZaTiZIJnvuCWpmbXKFkIQ0.JPG,normal
0.48984917998313904,0.38973844051361084,293,155,0.9990726709365845,0.3874228000640869,0.4717964828014374,232,188,0.9990366697311401,0.21505729854106903,0.4666123688220978,129,186,0.99367755651474,0.19768790900707245,0.8444797396659851,118,337,0.9848284125328064,0.08551669120788574,0.876359224319458,51,350,0.9807767271995544,67.1530287950843,-178.27727511957147,164.13464958530813,22.198222482895265,att.NDCJmzGhaof5bImsRaD_owzbmrG7QGZqFdm-v8O51wU.JPG,data\train_images\normal\att.NDCJmzGhaof5bImsRaD_owzbmrG7QGZqFdm-v8O51wU.JPG,normal
0.264515221118927,0.2507264018058777,211,133,0.9996589422225952,0.21996867656707764,0.41706618666648865,175,222,0.9992544054985046,0.16787642240524292,0.44839805364608765,134,239,0.9997298121452332,0.3270070552825928,0.7857705354690552,261,419,0.9957488179206848,0.29817092418670654,0.8282276391983032,238,442,0.9954025745391846,21.199262819787894,148.97440300769196,124.18366942958588,-17.59192744289871,att.NE1wvn7aKEElYD6F8LPuDhvHb0opDXDtwBTHpWF5u4c.JPG,data\train_images\normal\att.NE1wvn7aKEElYD6F8LPuDhvHb0opDXDtwBTHpWF5u4c.JPG,normal
0.30554354190826416,0.33301353454589844,244,266,0.9999393224716187,0.16388538479804993,0.507451057434082,131,405,0.9998608827590942,0.2201661616563797,0.5424522161483765,176,433,0.9999276399612427,0.22411082684993744,0.8734199404716492,179,698,0.9966256618499756,0.23895353078842163,0.9307526350021362,191,744,0.9974057078361511,30.60130293649725,31.877586102697514,75.48551855414841,-5.980157898314355,att.NEtiucbgYHm4F7dXVrz6Uoj2apRs_wmh_4ihnogxugQ.JPG,data\train_images\normal\att.NEtiucbgYHm4F7dXVrz6Uoj2apRs_wmh_4ihnogxugQ.JPG,normal
0.43203991651535034,0.36693787574768066,345,198,0.9971734285354614,0.7791038751602173,0.40047764778137207,623,216,0.9946554899215698,0.47405269742012024,0.43693292140960693,379,235,0.9994783997535706,0.8504235744476318,0.8523269295692444,680,460,0.8886293768882751,0.6722016334533691,0.8200177550315857,537,442,0.9533495903015137,-75.09869326539452,173.18516246578474,-169.72466244880536,-17.88709025907939,att.NUTGKmMxP7QS0GUHKerlWU8Qk0ef8Ihk3py1pDNpJaM.JPG,data\train_images\normal\att.NUTGKmMxP7QS0GUHKerlWU8Qk0ef8Ihk3py1pDNpJaM.JPG,normal
0.34238284826278687,0.4422919750213623,197,191,0.9976649284362793,0.20660190284252167,0.46279004216194153,119,199,0.9969202280044556,0.2841390073299408,0.5057588815689087,163,218,0.9992357492446899,0.1651705950498581,0.8197394013404846,95,354,0.9707745909690857,0.20073026418685913,0.8541083335876465,115,368,0.9855188131332397,66.59926599831002,28.993962944563744,44.02446775362199,10.037564340808242,att.nXrNYYeXccY1CjGf8wIrAGL2rfO34ZMoiBrTx6Cqm7E.JPG,data\train_images\normal\att.nXrNYYeXccY1CjGf8wIrAGL2rfO34ZMoiBrTx6Cqm7E.JPG,normal
0.5110383629798889,0.48685353994369507,383,243,0.9998805522918701,0.6776790618896484,0.6371787786483765,508,318,0.9997873902320862,0.554104208946228,0.6380653977394104,415,319,0.9997907280921936,0.6975387930870056,1.049186110496521,523,524,0.6037548184394836,0.5875109434127808,1.0536832809448242,440,526,0.7263125777244568,-34.81701160681184,179.58892396714785,177.65945128144878,-3.6825123846731223,att.NZZz0eVDvjvqUz7Uj2SyLXaXTvnf4FILE2crCGWUqjg.JPG,data\train_images\normal\att.NZZz0eVDvjvqUz7Uj2SyLXaXTvnf4FILE2crCGWUqjg.JPG,normal
0.553568959236145,0.3941623568534851,318,140,0.9784671068191528,0.46364519000053406,0.38814011216163635,267,138,0.9897312521934509,0.3812323212623596,0.46121323108673096,219,164,0.9418808221817017,0.2719746530056,0.6564174294471741,156,234,0.9866669774055481,0.2402684986591339,0.690412163734436,138,246,0.9886647462844849,76.9002650634552,138.4375189116979,133.0050045189633,33.768417534147055,att.O3otpxBlYcXKCfotqzDXBSkzlAZqqbFO_8w66SNX4MU.JPG,data\train_images\normal\att.O3otpxBlYcXKCfotqzDXBSkzlAZqqbFO_8w66SNX4MU.JPG,normal
0.43206116557121277,0.2800140380859375,259,126,0.9944576025009155,0.41100460290908813,0.4440669119358063,246,199,0.9953580498695374,0.19762232899665833,0.4328295588493347,118,194,0.9945690631866455,0.31288790702819824,0.8186371922492981,187,368,0.9934925436973572,0.19677269458770752,0.8286766409873962,118,372,0.9927495718002319,38.879716023350575,-176.9854165368401,175.05843314952085,7.320017426643797,att.OaJ6YlLxaQbgPv52Xbs1uv-ZIiKIS_2T2wZFnlOzlLk.JPG,data\train_images\normal\att.OaJ6YlLxaQbgPv52Xbs1uv-ZIiKIS_2T2wZFnlOzlLk.JPG,normal
0.7923510670661926,0.4985586702823639,396,166,0.9955173134803772,0.8345497846603394,0.5661879777908325,417,189,0.9986567497253418,0.543637752532959,0.5023876428604126,271,167,0.9863184690475464,0.43677741289138794,0.6589231491088867,218,220,0.9995492100715637,0.37352854013442993,0.5512815117835999,186,184,0.9995299577713013,70.91333193607545,-167.63021751033975,-120.4379595064956,75.9961759026424,att.OIs45X2e_wUZaiRohwFOK1x8TABVWHY2sH3wrFLiHHg.JPG,data\train_images\normal\att.OIs45X2e_wUZaiRohwFOK1x8TABVWHY2sH3wrFLiHHg.JPG,normal
0.45416176319122314,0.3045918643474579,234,117,0.9997352957725525,0.5884937047958374,0.35428959131240845,303,137,0.9999678134918213,0.5098820328712463,0.4099963307380676,263,158,0.9913873076438904,0.6310303211212158,0.7579047083854675,325,293,0.9993535876274109,0.5682292580604553,0.7427266240119934,293,287,0.9972847700119019,-50.782009985670754,144.67739646300083,-166.41300819232987,-7.801303548010166,att.Ojjw_8800LnX4zvpretnYxObiiXcu2GkwGl3i_30Va8.JPG,data\train_images\normal\att.Ojjw_8800LnX4zvpretnYxObiiXcu2GkwGl3i_30Va8.JPG,normal
0.24798539280891418,0.29091864824295044,95,150,0.9999186992645264,0.25461873412132263,0.33925020694732666,98,175,0.9997497200965881,0.17345082759857178,0.3630921244621277,67,187,0.999160885810852,0.2643256187438965,0.513595461845398,102,265,0.9960786700248718,0.22367402911186218,0.5266260504722595,86,271,0.9901663064956665,29.400045597801196,163.6305996616334,162.2271032825342,-10.058023182555516,att.omNVjxA5cmohCTqLeDKuPshAIIFrlC19OLH8IuSy-Io.JPG,data\train_images\normal\att.omNVjxA5cmohCTqLeDKuPshAIIFrlC19OLH8IuSy-Io.JPG,normal
0.5479451417922974,0.34328871965408325,464,181,0.9987967014312744,0.42054057121276855,0.4164690375328064,356,220,0.9995688796043396,0.28698277473449707,0.4930873215198517,243,260,0.9941889047622681,0.261418879032135,0.9234946966171265,221,488,0.8609338402748108,0.15676267445087433,1.001064419746399,132,529,0.8266184329986572,60.137929202250675,150.15834091374103,143.4546719244772,15.910997963677323,att.PotC9Lvn0iYs7X37z0Eb-WS-m5USzR5nc71zeE3mTfg.JPG,data\train_images\normal\att.PotC9Lvn0iYs7X37z0Eb-WS-m5USzR5nc71zeE3mTfg.JPG,normal
